r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
75,58,3,106,3,2018-03-06 15:56:46.611206,15:56:46,52.562715833333336,13.4111345
75,58,3,106,3,2018-03-06 15:56:47.877132,15:56:47,52.562715833333336,13.411132666666667
75,58,3,106,3,2018-03-06 15:56:49.221083,15:56:49,52.562714666666665,13.411130166666666
75,58,3,106,3,2018-03-06 15:56:50.380253,15:56:50,52.562714,13.411129166666667
75,58,3,106,3,2018-03-06 15:56:51.685060,15:56:51,52.562713333333335,13.411128
75,58,3,106,3,2018-03-06 15:56:52.700712,15:56:52,52.562712833333336,13.411126333333334
75,58,3,106,3,2018-03-06 15:56:53.714444,15:56:53,52.5627125,13.411124666666666
75,58,3,106,3,2018-03-06 15:56:54.728254,15:56:54,52.562712166666664,13.4111235
75,58,3,106,3,2018-03-06 15:56:55.920437,15:56:55,52.5627115,13.4111235
75,58,3,106,3,2018-03-06 15:56:57.016635,15:56:56,52.562711166666666,13.411124
75,58,3,106,3,2018-03-06 15:56:58.036997,15:56:57,52.56271066666667,13.411125166666666
75,58,3,106,3,2018-03-06 15:56:59.050906,15:56:59,52.56271,13.411127333333333
75,58,3,106,3,2018-03-06 15:57:00.066012,15:57:00,52.56270966666666,13.411128833333333
75,58,3,106,3,2018-03-06 15:57:01.115444,15:57:01,52.56270966666666,13.411130333333332
75,58,3,106,3,2018-03-06 15:57:02.136115,15:57:02,52.56271016666667,13.411132333333333
75,58,3,106,3,2018-03-06 15:57:03.156369,15:57:03,52.562710333333335,13.411134
75,58,3,106,3,2018-03-06 15:57:04.173228,15:57:04,52.562710333333335,13.411135333333334
75,58,3,106,3,2018-03-06 15:57:05.189260,15:57:05,52.562710333333335,13.411136166666667
75,58,3,106,3,2018-03-06 15:57:06.206792,15:57:06,52.5627105,13.411137166666666
75,58,3,106,3,2018-03-06 15:57:07.226142,15:57:07,52.562711,13.411138166666667
75,58,3,106,3,2018-03-06 15:57:08.242991,15:57:08,52.562711166666666,13.411138333333334
75,58,3,106,3,2018-03-06 15:57:09.263545,15:57:09,52.56271133333333,13.411138
75,58,3,106,3,2018-03-06 15:57:10.279105,15:57:10,52.562712,13.411137833333333
75,58,3,106,3,2018-03-06 15:57:11.298953,15:57:11,52.562712833333336,13.411137666666667
75,58,3,106,3,2018-03-06 15:57:12.322766,15:57:12,52.5627135,13.411137666666667
75,58,3,106,3,2018-03-06 15:57:13.337774,15:57:13,52.562714166666666,13.4111375
75,58,3,106,3,2018-03-06 15:57:14.354870,15:57:14,52.562714666666665,13.411137333333333
75,58,3,106,3,2018-03-06 15:57:15.372200,15:57:15,52.56271516666666,13.4111375
75,58,3,106,3,2018-03-06 15:57:16.397469,15:57:16,52.56271533333334,13.411137333333333
75,58,3,106,3,2018-03-06 15:57:17.421173,15:57:17,52.562715833333336,13.411136833333334
75,58,3,106,3,2018-03-06 15:57:18.439285,15:57:18,52.56271616666667,13.4111355
75,58,3,106,3,2018-03-06 15:57:19.456348,15:57:19,52.56271666666667,13.411134333333333
75,58,3,106,3,2018-03-06 15:57:20.471750,15:57:20,52.562717166666665,13.411132833333333
75,58,3,106,3,2018-03-06 15:57:21.517349,15:57:21,52.56271783333333,13.4111315
75,58,3,106,3,2018-03-06 15:57:22.572801,15:57:22,52.56271816666667,13.411130833333333
75,58,3,106,3,2018-03-06 15:57:23.787166,15:57:23,52.56271866666667,13.41113
75,58,3,106,3,2018-03-06 15:57:25.277235,15:57:25,52.562718833333335,13.4111285
75,58,3,106,3,2018-03-06 15:57:26.322844,15:57:26,52.56271866666667,13.411127833333333
75,58,3,106,3,2018-03-06 15:57:27.557239,15:57:27,52.562718333333336,13.4111275
75,58,3,106,3,2018-03-06 15:57:28.825832,15:57:28,52.562718333333336,13.411126166666667
75,58,3,106,3,2018-03-06 15:57:29.879811,15:57:29,52.56271816666667,13.411125333333333
77,61,3,115,3,2018-03-06 15:58:38.030267,15:58:37,52.562698833333336,13.411162000000001
77,61,3,115,3,2018-03-06 15:58:39.055788,15:58:39,52.56270133333334,13.411163333333333
77,61,3,115,3,2018-03-06 15:58:40.078875,15:58:40,52.562704,13.411163666666667
77,61,3,115,3,2018-03-06 15:58:41.139913,15:58:41,52.562705666666666,13.411165166666667
77,61,3,115,3,2018-03-06 15:58:42.167249,15:58:42,52.562707833333334,13.4111665
77,61,3,115,3,2018-03-06 15:58:43.197750,15:58:43,52.56271,13.411167166666667
77,61,3,115,3,2018-03-06 15:58:44.231242,15:58:44,52.5627115,13.411167833333334
77,61,3,115,3,2018-03-06 15:58:45.277467,15:58:45,52.56271266666667,13.4111685
77,61,3,115,3,2018-03-06 15:58:46.307585,15:58:46,52.56271383333333,13.411168666666667
77,61,3,115,3,2018-03-06 15:58:47.332241,15:58:47,52.562715,13.4111685
77,61,3,115,3,2018-03-06 15:58:48.381012,15:58:48,52.5627165,13.411169
77,61,3,115,3,2018-03-06 15:58:49.395998,15:58:49,52.562717666666664,13.411169333333333
77,61,3,115,3,2018-03-06 15:58:50.439494,15:58:50,52.5627185,13.411169
77,61,3,115,3,2018-03-06 15:58:51.461517,15:58:51,52.56271983333333,13.4111685
77,61,3,115,3,2018-03-06 15:58:52.478771,15:58:52,52.56272083333333,13.411168166666666
77,61,3,115,3,2018-03-06 15:58:53.498431,15:58:53,52.56272166666667,13.411168333333332
77,61,3,115,3,2018-03-06 15:58:54.514545,15:58:54,52.56272233333333,13.411168
77,61,3,115,3,2018-03-06 15:58:55.530601,15:58:55,52.56272333333333,13.4111675
77,61,3,115,3,2018-03-06 15:58:56.548494,15:58:56,52.56272466666667,13.411167
77,61,3,115,3,2018-03-06 15:58:57.566204,15:58:57,52.56272583333333,13.4111665
77,61,3,115,3,2018-03-06 15:58:58.583382,15:58:58,52.562727,13.411165666666667
77,61,3,115,3,2018-03-06 15:58:59.602392,15:58:59,52.562727833333334,13.4111645
77,61,3,115,3,2018-03-06 15:59:00.618237,15:59:00,52.5627285,13.411164
77,61,3,115,3,2018-03-06 15:59:01.640889,15:59:01,52.562729,13.4111635
77,61,3,115,3,2018-03-06 15:59:02.656867,15:59:02,52.56272966666667,13.411163333333333
77,61,3,115,3,2018-03-06 15:59:03.679124,15:59:03,52.56273,13.411163333333333
77,61,3,115,3,2018-03-06 15:59:04.696241,15:59:04,52.5627305,13.4111635
77,61,3,115,3,2018-03-06 15:59:05.713171,15:59:05,52.56273066666667,13.411163833333333
77,61,3,115,3,2018-03-06 15:59:06.730038,15:59:06,52.56273066666667,13.411164333333334
77,61,3,115,3,2018-03-06 15:59:07.749581,15:59:07,52.56273066666667,13.411164666666666
77,61,3,115,3,2018-03-06 15:59:08.767449,15:59:08,52.56273016666667,13.4111665
77,61,3,115,3,2018-03-06 15:59:09.789553,15:59:09,52.562729833333336,13.411168833333333
77,61,3,115,3,2018-03-06 15:59:10.803645,15:59:10,52.5627295,13.411171333333334
77,61,3,115,3,2018-03-06 15:59:11.817660,15:59:11,52.562729166666664,13.411174
77,61,3,115,3,2018-03-06 15:59:12.832644,15:59:12,52.562728,13.411177833333333
77,61,3,115,3,2018-03-06 15:59:13.848953,15:59:13,52.562726,13.411182
77,61,3,115,3,2018-03-06 15:59:14.869068,15:59:14,52.5627245,13.411186
77,61,3,115,3,2018-03-06 15:59:15.882543,15:59:15,52.56272166666667,13.411189666666667
77,61,3,115,3,2018-03-06 15:59:16.898377,15:59:16,52.56271866666667,13.4111935
77,61,3,115,3,2018-03-06 15:59:17.920245,15:59:17,52.56271666666667,13.411196333333333
77,61,3,115,3,2018-03-06 15:59:18.934028,15:59:18,52.56271483333333,13.4111985
77,61,3,115,3,2018-03-06 15:59:19.947806,15:59:19,52.56271316666667,13.411200666666666
77,61,3,115,3,2018-03-06 15:59:20.961812,15:59:20,52.562712166666664,13.411202333333334
77,61,3,115,3,2018-03-06 15:59:21.975541,15:59:21,52.5627115,13.411203666666667
77,61,3,115,3,2018-03-06 15:59:23.022490,15:59:22,52.562710333333335,13.411204666666666
77,61,3,115,3,2018-03-06 15:59:24.052352,15:59:23,52.56270883333333,13.411205666666667
77,61,3,115,3,2018-03-06 15:59:25.066199,15:59:25,52.562706166666665,13.411206833333333
77,61,3,115,3,2018-03-06 15:59:26.099026,15:59:26,52.56270583333333,13.4112065
77,61,3,115,3,2018-03-06 15:59:27.132381,15:59:27,52.562704833333335,13.411206
77,61,3,115,3,2018-03-06 15:59:28.164242,15:59:28,52.562703,13.411205666666667
77,61,3,115,3,2018-03-06 15:59:29.212180,15:59:29,52.5627015,13.411206
77,61,3,115,3,2018-03-06 15:59:30.247995,15:59:30,52.5627005,13.411205833333334
77,61,3,115,3,2018-03-06 15:59:31.278137,15:59:31,52.56269966666667,13.411206
77,61,3,115,3,2018-03-06 15:59:32.303675,15:59:32,52.5626985,13.411206333333332
77,61,3,115,3,2018-03-06 15:59:33.324577,15:59:33,52.562697166666666,13.4112065
77,61,3,115,3,2018-03-06 15:59:34.353472,15:59:34,52.562696333333335,13.411205833333334
77,61,3,115,3,2018-03-06 15:59:35.379259,15:59:35,52.562695166666664,13.411205166666667
77,61,3,115,3,2018-03-06 15:59:36.401676,15:59:36,52.5626945,13.411204666666666
77,61,3,115,3,2018-03-06 15:59:37.436946,15:59:37,52.5626935,13.411205333333333
77,61,3,115,3,2018-03-06 15:59:38.461423,15:59:38,52.56269266666666,13.411206
76,61,3,117,3,2018-03-06 15:59:38.461423,15:59:38,52.56269266666666,13.411206
76,61,3,117,3,2018-03-06 15:59:39.549444,15:59:39,52.5626915,13.4112065
76,61,3,117,3,2018-03-06 15:59:40.629485,15:59:40,52.5626905,13.4112075
76,61,3,117,3,2018-03-06 15:59:41.705183,15:59:41,52.562689666666664,13.411208166666666
76,61,3,117,3,2018-03-06 15:59:42.804694,15:59:42,52.562688666666666,13.411209166666668
76,61,3,117,3,2018-03-06 15:59:43.909846,15:59:43,52.562686666666664,13.4112105
76,61,3,117,3,2018-03-06 15:59:44.924090,15:59:44,52.56268516666667,13.411211666666667
76,61,3,117,3,2018-03-06 15:59:45.937478,15:59:45,52.56268433333334,13.411212833333334
76,61,3,117,3,2018-03-06 15:59:47.014719,15:59:46,52.56268416666666,13.411214
76,61,3,117,3,2018-03-06 15:59:48.028823,15:59:47,52.56268383333333,13.411214833333334
76,61,3,117,3,2018-03-06 15:59:49.045249,15:59:49,52.5626835,13.411214166666667
76,61,3,117,3,2018-03-06 15:59:50.254311,15:59:50,52.562684,13.411214666666666
76,61,3,117,3,2018-03-06 15:59:51.302367,15:59:51,52.56268416666666,13.411215666666667
76,61,3,117,3,2018-03-06 15:59:52.421019,15:59:52,52.56268433333334,13.411217333333333
76,61,3,117,3,2018-03-06 15:59:53.435220,15:59:53,52.562684833333336,13.4112185
76,61,3,117,3,2018-03-06 15:59:54.460669,15:59:54,52.562685333333334,13.41122
76,61,3,117,3,2018-03-06 15:59:55.877123,15:59:55,52.56268583333333,13.411221333333334
76,61,3,117,3,2018-03-06 15:59:56.937260,15:59:56,52.5626865,13.411223166666666
76,61,3,117,3,2018-03-06 15:59:58.006227,15:59:57,52.56268683333333,13.4112245
76,61,3,117,3,2018-03-06 15:59:59.026267,15:59:58,52.56268716666666,13.411226
76,61,3,117,3,2018-03-06 16:00:00.059554,16:00:00,52.5626885,13.411228833333332
76,61,3,117,3,2018-03-06 16:00:01.082293,16:00:01,52.562688333333334,13.411229666666667
76,61,3,117,3,2018-03-06 16:00:02.099153,16:00:02,52.562688333333334,13.411230166666666
76,61,3,117,3,2018-03-06 16:00:03.113088,16:00:03,52.5626885,13.411231166666667
76,61,3,117,3,2018-03-06 16:00:04.127479,16:00:04,52.5626895,13.411230666666667
76,61,3,117,3,2018-03-06 16:00:05.154560,16:00:05,52.562689,13.411231333333333
76,61,3,117,3,2018-03-06 16:00:06.168174,16:00:06,52.562688333333334,13.411231833333334
76,61,3,117,3,2018-03-06 16:00:07.250916,16:00:07,52.56268766666667,13.411231666666666
76,61,3,117,3,2018-03-06 16:00:08.417173,16:00:08,52.56268766666667,13.411230833333333
76,61,3,117,3,2018-03-06 16:00:09.872615,16:00:09,52.5626875,13.411229833333334
76,61,3,117,3,2018-03-06 16:00:11.019297,16:00:10,52.56268766666667,13.411228
76,61,3,117,3,2018-03-06 16:00:12.167258,16:00:12,52.562687333333336,13.411225333333334
76,61,3,117,3,2018-03-06 16:00:13.357437,16:00:13,52.56268683333333,13.4112235
76,61,3,117,3,2018-03-06 16:00:14.567180,16:00:14,52.56268683333333,13.411221666666666
76,61,3,117,3,2018-03-06 16:00:15.640210,16:00:15,52.562686666666664,13.411219833333334
76,61,3,117,3,2018-03-06 16:00:16.672283,16:00:16,52.5626865,13.411217333333333
76,61,3,117,3,2018-03-06 16:00:17.728030,16:00:17,52.5626855,13.411214833333334
76,61,3,117,3,2018-03-06 16:00:18.927143,16:00:18,52.5626855,13.411212666666668
76,61,3,117,3,2018-03-06 16:00:20.047193,16:00:19,52.56268633333333,13.411211666666667
76,61,3,117,3,2018-03-06 16:00:21.536069,16:00:21,52.562686,13.4112105
76,61,3,117,3,2018-03-06 16:00:22.559420,16:00:22,52.562685,13.411209166666668
76,61,3,117,3,2018-03-06 16:00:23.576002,16:00:23,52.5626845,13.411208333333333
76,61,3,117,3,2018-03-06 16:00:24.595354,16:00:24,52.56268433333334,13.411207166666667
76,61,3,117,3,2018-03-06 16:00:25.636904,16:00:25,52.56268433333334,13.411205666666667
76,61,3,117,3,2018-03-06 16:00:26.687153,16:00:26,52.56268466666667,13.411203666666667
76,61,3,117,3,2018-03-06 16:00:27.830076,16:00:27,52.56268333333333,13.411201833333333
76,61,3,117,3,2018-03-06 16:00:28.846931,16:00:28,52.562682833333334,13.4112005
76,61,3,117,3,2018-03-06 16:00:29.955865,16:00:29,52.562683666666665,13.411198333333333
76,61,3,117,3,2018-03-06 16:00:30.975754,16:00:30,52.562685,13.4111955
76,61,3,117,3,2018-03-06 16:00:32.017292,16:00:31,52.5626855,13.411194333333333
76,61,3,117,3,2018-03-06 16:00:33.174041,16:00:33,52.562688333333334,13.411189333333333
76,61,3,117,3,2018-03-06 16:00:34.236134,16:00:34,52.56269,13.411186166666667
76,61,3,117,3,2018-03-06 16:00:35.379534,16:00:35,52.56269016666667,13.411186
76,61,3,117,3,2018-03-06 16:00:36.441696,16:00:36,52.5626905,13.411184333333333
76,61,3,117,3,2018-03-06 16:00:37.615395,16:00:37,52.5626915,13.411181666666666
76,61,3,117,3,2018-03-06 16:00:38.698796,16:00:38,52.56269183333333,13.41118
76,61,3,117,3,2018-03-06 16:00:39.837083,16:00:39,52.562693,13.411178
76,61,3,117,3,2018-03-06 16:00:40.922133,16:00:40,52.562694,13.411176333333334
76,61,3,117,3,2018-03-06 16:00:41.935841,16:00:41,52.562694666666665,13.411175
76,61,3,117,3,2018-03-06 16:00:42.951668,16:00:42,52.5626955,13.411173166666666
76,58,3,117,3,2018-03-06 16:00:46.031369,16:00:45,52.5626965,13.411166666666666
76,58,3,117,3,2018-03-06 16:00:47.046729,16:00:47,52.5626985,13.411162333333333
76,58,3,117,3,2018-03-06 16:00:48.064152,16:00:48,52.56269916666667,13.4111605
76,58,3,117,3,2018-03-06 16:00:49.079011,16:00:49,52.56269966666667,13.411158499999999
76,58,3,117,3,2018-03-06 16:00:50.092827,16:00:50,52.56270083333333,13.411156833333333
76,58,3,117,3,2018-03-06 16:00:51.114058,16:00:51,52.562701833333335,13.411155666666666
76,58,3,117,3,2018-03-06 16:00:52.128023,16:00:52,52.56270216666667,13.411154833333333
76,58,3,117,3,2018-03-06 16:00:53.184606,16:00:53,52.5627025,13.411154
76,58,3,117,3,2018-03-06 16:00:54.198262,16:00:54,52.5627025,13.4111525
76,58,3,117,3,2018-03-06 16:00:55.288191,16:00:55,52.562702333333334,13.411151666666667
76,58,3,117,3,2018-03-06 16:00:56.421704,16:00:56,52.56270216666667,13.411151333333333
76,58,3,117,3,2018-03-06 16:00:57.435457,16:00:57,52.562702333333334,13.411151333333333
76,58,3,117,3,2018-03-06 16:00:58.461298,16:00:58,52.56270283333333,13.411150666666666
76,58,3,117,3,2018-03-06 16:00:59.569207,16:00:59,52.562703,13.411150666666666
76,58,3,117,3,2018-03-06 16:01:00.605474,16:01:00,52.56270383333333,13.411151
76,58,3,117,3,2018-03-06 16:01:01.629486,16:01:01,52.562704333333336,13.411151
76,58,3,117,3,2018-03-06 16:01:02.668738,16:01:02,52.56270466666667,13.4111515
76,58,3,117,3,2018-03-06 16:01:03.712205,16:01:03,52.5627055,13.411151666666667
76,58,3,117,3,2018-03-06 16:01:04.733158,16:01:04,52.5627055,13.4111525
76,58,3,117,3,2018-03-06 16:01:05.750678,16:01:05,52.562705333333334,13.411154666666667
76,58,3,117,3,2018-03-06 16:01:06.772564,16:01:06,52.562705,13.411156
76,58,3,117,3,2018-03-06 16:01:07.870753,16:01:07,52.56270516666667,13.4111575
76,58,3,117,3,2018-03-06 16:01:08.890650,16:01:08,52.562706,13.411158
76,58,3,117,3,2018-03-06 16:01:09.918613,16:01:09,52.56270683333334,13.411158833333333
76,58,3,117,3,2018-03-06 16:01:10.937231,16:01:10,52.56270716666667,13.411160333333333
76,58,3,117,3,2018-03-06 16:01:11.951533,16:01:11,52.56270716666667,13.411162000000001
76,58,3,117,3,2018-03-06 16:01:12.965923,16:01:12,52.562707,13.411164166666667
76,58,3,117,3,2018-03-06 16:01:13.997935,16:01:13,52.562707,13.411166
76,58,3,117,3,2018-03-06 16:01:15.013586,16:01:14,52.56270716666667,13.411168
76,58,3,117,3,2018-03-06 16:01:16.037144,16:01:16,52.562707833333334,13.4111715
76,58,3,117,3,2018-03-06 16:01:17.104758,16:01:17,52.562708,13.411173166666666
76,58,3,117,3,2018-03-06 16:01:18.168529,16:01:18,52.56270833333333,13.411173833333333
76,58,3,117,3,2018-03-06 16:01:19.212163,16:01:19,52.562709,13.4111745
76,58,3,117,3,2018-03-06 16:01:20.277180,16:01:20,52.56270933333333,13.411174666666668
76,58,3,117,3,2018-03-06 16:01:21.599198,16:01:21,52.5627095,13.411174833333334
76,58,3,117,3,2018-03-06 16:01:22.613437,16:01:22,52.56270983333334,13.411175166666666
76,58,3,117,3,2018-03-06 16:01:23.627643,16:01:23,52.562710333333335,13.411175
76,58,3,117,3,2018-03-06 16:01:25.016451,16:01:24,52.56271133333333,13.411173666666667
76,58,3,117,3,2018-03-06 16:01:26.040557,16:01:26,52.562713,13.411171333333334
76,58,3,117,3,2018-03-06 16:01:27.067794,16:01:27,52.5627145,13.41117
76,58,3,117,3,2018-03-06 16:01:28.082203,16:01:28,52.562715833333336,13.411168333333332
76,58,3,117,3,2018-03-06 16:01:29.097881,16:01:29,52.562717166666665,13.411167
76,58,3,117,3,2018-03-06 16:01:30.152180,16:01:30,52.56271866666667,13.411165833333333
76,58,3,117,3,2018-03-06 16:01:31.180596,16:01:31,52.56272,13.411164666666666
76,58,3,117,3,2018-03-06 16:01:32.194714,16:01:32,52.562721333333336,13.411163333333333
76,58,3,117,3,2018-03-06 16:01:33.209192,16:01:33,52.56272216666667,13.411162166666667
76,58,3,117,3,2018-03-06 16:01:34.223561,16:01:34,52.56272333333333,13.411160833333334
76,58,3,117,3,2018-03-06 16:01:35.239040,16:01:35,52.5627245,13.411159
76,58,3,117,3,2018-03-06 16:01:36.253354,16:01:36,52.562725666666665,13.411157166666667
76,58,3,117,3,2018-03-06 16:01:37.276390,16:01:37,52.562726166666664,13.411155
76,58,3,117,3,2018-03-06 16:01:38.293280,16:01:38,52.56272666666667,13.411154
76,58,3,117,3,2018-03-06 16:01:39.313629,16:01:39,52.562727333333335,13.411153166666667
76,58,3,117,3,2018-03-06 16:01:40.332358,16:01:40,52.562727333333335,13.411152
76,58,3,117,3,2018-03-06 16:01:41.352064,16:01:41,52.56272716666667,13.411151333333333
76,58,3,117,3,2018-03-06 16:01:42.377082,16:01:42,52.56272633333333,13.41115
76,58,3,117,3,2018-03-06 16:01:43.395191,16:01:43,52.56272583333333,13.411149166666666
76,58,3,117,3,2018-03-06 16:01:44.414734,16:01:44,52.5627255,13.411149333333332
76,58,3,117,3,2018-03-06 16:01:45.431875,16:01:45,52.5627245,13.4111495
76,58,3,117,3,2018-03-06 16:01:46.450927,16:01:46,52.56272383333334,13.411150333333334
76,58,3,117,3,2018-03-06 16:01:47.469053,16:01:47,52.56272283333333,13.411150666666666
76,59,3,122,3,2018-03-06 16:01:50.533229,16:01:50,52.562718833333335,13.411153833333334
76,59,3,122,3,2018-03-06 16:01:51.547936,16:01:51,52.56271783333333,13.411155333333333
76,59,3,122,3,2018-03-06 16:01:52.569536,16:01:52,52.5627165,13.4111565
76,59,3,122,3,2018-03-06 16:01:53.592703,16:01:53,52.56271566666667,13.4111575
76,59,3,122,3,2018-03-06 16:01:54.608098,16:01:54,52.562714666666665,13.411158499999999
76,59,3,122,3,2018-03-06 16:01:55.625178,16:01:55,52.562713,13.411158833333333
76,59,3,122,3,2018-03-06 16:01:56.641909,16:01:56,52.56271133333333,13.411159333333334
76,59,3,122,3,2018-03-06 16:01:57.659933,16:01:57,52.562710333333335,13.411159
76,59,3,122,3,2018-03-06 16:01:58.676623,16:01:58,52.56270883333333,13.411159
76,59,3,122,3,2018-03-06 16:01:59.695127,16:01:59,52.562707833333334,13.411159
76,59,3,122,3,2018-03-06 16:02:00.714507,16:02:00,52.562706666666664,13.411159166666666
76,59,3,122,3,2018-03-06 16:02:01.735313,16:02:01,52.562705666666666,13.411159666666666
76,59,3,122,3,2018-03-06 16:02:02.755468,16:02:02,52.56270466666667,13.411159833333333
76,59,3,122,3,2018-03-06 16:02:03.773508,16:02:03,52.562703666666664,13.4111595
76,59,3,122,3,2018-03-06 16:02:04.792837,16:02:04,52.562703,13.411159666666666
76,59,3,122,3,2018-03-06 16:02:05.810970,16:02:05,52.56270216666667,13.41116
76,59,3,122,3,2018-03-06 16:02:06.828068,16:02:06,52.5627015,13.411161
76,59,3,122,3,2018-03-06 16:02:07.841768,16:02:07,52.56270166666667,13.411162666666666
76,59,3,122,3,2018-03-06 16:02:08.858064,16:02:08,52.562701,13.411164
76,59,3,122,3,2018-03-06 16:02:09.873226,16:02:09,52.5627005,13.411165
76,59,3,122,3,2018-03-06 16:02:10.889843,16:02:10,52.5627,13.411165
76,59,3,122,3,2018-03-06 16:02:11.905781,16:02:11,52.56269966666667,13.411165166666667
76,59,3,122,3,2018-03-06 16:02:12.921432,16:02:12,52.5626995,13.4111655
76,59,3,122,3,2018-03-06 16:02:13.938430,16:02:13,52.56270083333333,13.411166833333333
76,59,3,122,3,2018-03-06 16:02:14.952041,16:02:14,52.56270133333334,13.411167666666667
76,59,3,122,3,2018-03-06 16:02:15.965859,16:02:15,52.56270116666666,13.4111685
76,59,3,122,3,2018-03-06 16:02:16.993126,16:02:16,52.562700666666665,13.411169
76,59,3,122,3,2018-03-06 16:02:18.014786,16:02:17,52.562700166666666,13.411168666666667
76,59,3,122,3,2018-03-06 16:02:19.034056,16:02:19,52.56269916666667,13.411166833333333
76,59,3,122,3,2018-03-06 16:02:20.069354,16:02:20,52.562699,13.411166
76,59,3,122,3,2018-03-06 16:02:21.121101,16:02:21,52.562698833333336,13.411165333333333
